index,subject,periodstart,periodend,time,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImages,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2
128,Baroque Art,1600,1750,1615.0,Give me,(imperative) an artwork in a style that was popular in the Western world in (year),year,Give me an artwork in a style that was popular in the Western world in 1615 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me an artwork in a style that was popular in the Western world in 1615 AC.'? Is the correct temporal knowledge applied (i.e. 1615.0 AC)? Just reply with 'yes' or 'no'.
129,Baroque Art,1600,1750,1615.0,Produce,(imperative) an artwork in a style that was popular in the Western world in (year),year,Produce an artwork in a style that was popular in the Western world in 1615 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce an artwork in a style that was popular in the Western world in 1615 AC.'? Is the correct temporal knowledge applied (i.e. 1615.0 AC)? Just reply with 'yes' or 'no'.
130,Baroque Art,1600,1750,1615.0,Generate,(imperative) an artwork in a style that was popular in the Western world in (year),year,Generate an artwork in a style that was popular in the Western world in 1615 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate an artwork in a style that was popular in the Western world in 1615 AC.'? Is the correct temporal knowledge applied (i.e. 1615.0 AC)? Just reply with 'yes' or 'no'.
131,Baroque Art,1600,1750,1615.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1615 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create an artwork in a style that was popular in the Western world in 1615 AC.'? Is the correct temporal knowledge applied (i.e. 1615.0 AC)? Just reply with 'yes' or 'no'.
132,Baroque Art,1600,1750,1630.0,Produce,(imperative) an artwork in a style that was popular in the Western world in (year),year,Produce an artwork in a style that was popular in the Western world in 1630 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce an artwork in a style that was popular in the Western world in 1630 AC.'? Is the correct temporal knowledge applied (i.e. 1630.0 AC)? Just reply with 'yes' or 'no'.
133,Baroque Art,1600,1750,1630.0,Give me,(imperative) an artwork in a style that was popular in the Western world in (year),year,Give me an artwork in a style that was popular in the Western world in 1630 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me an artwork in a style that was popular in the Western world in 1630 AC.'? Is the correct temporal knowledge applied (i.e. 1630.0 AC)? Just reply with 'yes' or 'no'.
134,Baroque Art,1600,1750,1630.0,Generate,(imperative) an artwork in a style that was popular in the Western world in (year),year,Generate an artwork in a style that was popular in the Western world in 1630 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate an artwork in a style that was popular in the Western world in 1630 AC.'? Is the correct temporal knowledge applied (i.e. 1630.0 AC)? Just reply with 'yes' or 'no'.
135,Baroque Art,1600,1750,1630.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1630 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create an artwork in a style that was popular in the Western world in 1630 AC.'? Is the correct temporal knowledge applied (i.e. 1630.0 AC)? Just reply with 'yes' or 'no'.
136,Baroque Art,1600,1750,1645.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1645 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create an artwork in a style that was popular in the Western world in 1645 AC.'? Is the correct temporal knowledge applied (i.e. 1645.0 AC)? Just reply with 'yes' or 'no'.
137,Baroque Art,1600,1750,1645.0,Generate,(imperative) an artwork in a style that was popular in the Western world in (year),year,Generate an artwork in a style that was popular in the Western world in 1645 AC.,2,"https://recherche.smb.museum/detail/862322/amor-als-sieger?language=de,https://www.getty.edu/art/collection/object/103QS8,https://www.rijksmuseum.nl/nl/collectie/SK-C-216,https://www.rijksmuseum.nl/nl/collectie/SK-C-251,https://www.rijksmuseum.nl/nl/collectie/SK-C-6,https://sammlung.staedelmuseum.de/de/werk/der-geograf#gac,https://www.rijksmuseum.nl/nl/collectie/SK-A-4,https://www.metmuseum.org/art/collection/search/436453,https://www.rijksmuseum.nl/nl/collectie/SK-C-374,https://www.rijksmuseum.nl/nl/collectie/SK-A-345","dramatic,ornate,grandiose,lavish,opulent,vivid,ornamentation,grandeur,lavishness,opulence,vibrancy,grandeur in scale and detail,elaborate ornamentation,complex composition","goldenRecordImages/artworks/baroqueArt/CupidasVictor.jpg,goldenRecordImages/artworks/baroqueArt/TheAbductionofEuropa.jpg,goldenRecordImages/artworks/baroqueArt/IsaacandRebecca.jpg,goldenRecordImages/artworks/baroqueArt/WomanReadingaLetter.jpg,goldenRecordImages/artworks/baroqueArt/TheSyndics.jpg,goldenRecordImages/artworks/baroqueArt/TheGeographer.png,goldenRecordImages/artworks/baroqueArt/TheThreatenedSwan.jpg,goldenRecordImages/artworks/baroqueArt/EstherbeforeAhasuerus.jpeg,goldenRecordImages/artworks/baroqueArt/SchuttersvanwijkXIonderleidingvankapiteinReynierReael.jpg,goldenRecordImages/artworks/baroqueArt/CimonenPero.jpg",Is the following subject present in the image: 'Baroque Art'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate an artwork in a style that was popular in the Western world in 1645 AC.'? Is the correct temporal knowledge applied (i.e. 1645.0 AC)? Just reply with 'yes' or 'no'.
